,adjective,type,url
14713,großartig,attributive,https://www.lovelybooks.de/autor/Freida-McFadden/Häftling-Ein-absolut-süchtig-machender-Psychothriller-voller-Twists-23584865509-w/rezension/24933127224/
14714,ganz,attributive,https://www.lovelybooks.de/autor/Jennie-Godfrey/Unser-Buch-der-seltsamen-Dinge-13050408242-w/rezension/24852020748/
14715,locker,attributive,https://www.lovelybooks.de/autor/Katie-McGarry/Noah-und-Echo-Liebe-kennt-keine-Grenzen-1079224990-w/rezension/1089305728/
14716,anspruchsvoll,attributive,https://www.lovelybooks.de/autor/Katie-McGarry/Noah-und-Echo-Liebe-kennt-keine-Grenzen-1079224990-w/rezension/1089305728/
14717,spannend,predicative,https://www.lovelybooks.de/autor/James-Patterson/Die-11-Stunde-1089854196-w/rezension/1114410288/
14718,besonderer,attributive,https://www.lovelybooks.de/autor/Elisabeth-Mittelstädt/Frauen-begegnen-Gott-Altes-Testament-1465245519-w/rezension/1479325537/
14719,weit,attributive,https://www.lovelybooks.de/autor/Elisabeth-Mittelstädt/Frauen-begegnen-Gott-Altes-Testament-1465245519-w/rezension/1479325537/
14720,weit,attributive,https://www.lovelybooks.de/autor/Elisabeth-Mittelstädt/Frauen-begegnen-Gott-Altes-Testament-1465245519-w/rezension/1479325537/
14721,hervorragend,attributive,https://www.lovelybooks.de/autor/Marketa-Burger/Deine-Erfolgsstrategie-zum-Traumjob-Orientierung-Zielsetzung-Bewerbung-Vorstellungsgespräch-2581213870-w/rezension/2627956307/
14722,anderer,attributive,https://www.lovelybooks.de/autor/Jan-Bredack/Vegan-für-alle-1089911592-w/rezension/1104071164/
14723,letzter,attributive,https://www.lovelybooks.de/autor/Henrike-Engel/Elbnächte-Die-Lichter-über-St-Pauli-15967167521-w/rezension/18933283997/
14724,schlecht,predicative,https://www.lovelybooks.de/autor/Sophie-Flack/Tanz-zu-den-Sternen-1017475748-w/rezension/1081680613/
14725,langweilig,predicative,https://www.lovelybooks.de/autor/Sophie-Flack/Tanz-zu-den-Sternen-1017475748-w/rezension/1081680613/
14726,unterhaltsam,predicative,https://www.lovelybooks.de/autor/Natalie-Standiford/Ein-Baum-voller-Geheimnisse-1208943362-w/rezension/1456475155/
14727,ganz,attributive,https://www.lovelybooks.de/autor/Brittainy-C.-Cherry/Wenn-der-Morgen-die-Dunkelheit-vertreibt-1812082960-w/rezension/2623270034/
14728,gut,attributive,https://www.lovelybooks.de/autor/J.S.-Ranket/Die-Schlächterin-1316674463-w/rezension/1167684195/
14729,ruhig,attributive,https://www.lovelybooks.de/autor/Thomas-Verbogt/Wenn-der-Winter-vorbei-ist-2413018949-w/rezension/2439278432/
14730,neu,attributive,https://www.lovelybooks.de/autor/Geneva-Lee/Now-and-Forever-Weil-ich-dich-liebe-1743643810-w/rezension/1797984361/
14731,anderer,attributive,https://www.lovelybooks.de/autor/Rainer-Himmeldreundpoitner/Unschuldig-hinter-Gittern-500155744-w/rezension/966912904/
14732,neu,attributive,https://www.lovelybooks.de/autor/Rainer-Himmeldreundpoitner/Unschuldig-hinter-Gittern-500155744-w/rezension/966912904/
14733,nächster,attributive,https://www.lovelybooks.de/autor/Penny-L.-Chapman/Crashed-1486649289-w/rezension/1489119091/
14734,weit,attributive,https://www.lovelybooks.de/autor/C.-E.-Bernard/Palace-of-Glass-Die-Wächterin-1506016386-w/rezension/2986361212/
14735,gut,attributive,https://www.lovelybooks.de/autor/Bill-Konigsberg/The-Music-of-What-Happens-2580487239-w/rezension/2826772737/
14736,gut,attributive,https://www.lovelybooks.de/autor/Lina-Roberts/Rhys-Verführt-von-einem-Milliardär-1445678137-w/rezension/1452705225/
14737,gut,attributive,https://www.lovelybooks.de/autor/Lina-Roberts/Rhys-Verführt-von-einem-Milliardär-1445678137-w/rezension/1452705225/
14738,lang,attributive,https://www.lovelybooks.de/autor/Lina-Roberts/Rhys-Verführt-von-einem-Milliardär-1445678137-w/rezension/1452705225/
14739,super,attributive,https://www.lovelybooks.de/autor/Greer-Hendricks/The-Wife-Between-Us-1508704552-w/rezension/1661183161/
14740,bezaubernd,attributive,https://www.lovelybooks.de/autor/Miriam-Zedelius/Lotte-und-die-Freitags-Oma-2478774991-w/rezension/2825505045/
14741,grausam-schönes,attributive,https://www.lovelybooks.de/autor/C.-Gina-Riot/Diener-des-Ordens-Das-Zweigesicht-2801837905-w/rezension/6331598277/
14742,toll,predicative,https://www.lovelybooks.de/autor/Melissa-C.-Feurer/Love-Never-Fails-13201967213-w/rezension/14335855874/
14743,toll,predicative,https://www.lovelybooks.de/autor/Melissa-C.-Feurer/Love-Never-Fails-13201967213-w/rezension/14335855874/
14744,toll,predicative,https://www.lovelybooks.de/autor/Melissa-C.-Feurer/Love-Never-Fails-13201967213-w/rezension/14335855874/
14745,ganz,attributive,https://www.lovelybooks.de/autor/Alexandra-Holenstein/Mord-am-Lago-Maggiore-11110718012-w/rezension/13684679878/
14746,anderer,attributive,https://www.lovelybooks.de/autor/Sarina-Bowen/The-Brooklyn-Years-Wovon-wir-träumen-Brooklyn-Years-Reihe-4--2749827365-w/rezension/3002884048/
14747,vorangegangen,attributive,https://www.lovelybooks.de/autor/Sarina-Bowen/The-Brooklyn-Years-Wovon-wir-träumen-Brooklyn-Years-Reihe-4--2749827365-w/rezension/3002884048/
14748,einsteigen,attributive,https://www.lovelybooks.de/autor/Holly-C.-Anderson/Todesfrist-18856056419-w/rezension/19547206028/
14749,nächster,attributive,https://www.lovelybooks.de/autor/Lilly-Labord/Whitehall-Shadows-No-Fairytales-in-Cornwall-Deutsch--1503886885-w/rezension/2682068723/
14750,ganz,attributive,https://www.lovelybooks.de/autor/Leonie-Jockusch/DENKRIESEN-KIBU-JUMPER-Mallorca-Schnitzeljagd-durch-Palma-Band-4-19733626715-w/rezension/21546335567/
14751,letzter,attributive,https://www.lovelybooks.de/autor/Leonie-Jockusch/DENKRIESEN-KIBU-JUMPER-Mallorca-Schnitzeljagd-durch-Palma-Band-4-19733626715-w/rezension/21546335567/
14752,schnell,predicative,https://www.lovelybooks.de/autor/Anna-Fischer/Seelenkuss-mit-Himbeereis-1237472265-w/rezension/5364802314/
14753,vorhersehbar,predicative,https://www.lovelybooks.de/autor/Anna-Fischer/Seelenkuss-mit-Himbeereis-1237472265-w/rezension/5364802314/
14754,durchgelesen,attributive,https://www.lovelybooks.de/autor/John-Green/Das-Schicksal-ist-ein-mieser-Verräter-948685462-w/rezension/1118348353/
14755,vorherig,attributive,https://www.lovelybooks.de/autor/Victoria-Aveyard/Wütender-Sturm-Die-Farben-des-Blutes-4--1551863006-w/rezension/1983218015/
14756,erster,attributive,https://www.lovelybooks.de/autor/Victoria-Aveyard/Wütender-Sturm-Die-Farben-des-Blutes-4--1551863006-w/rezension/1983218015/
14757,anderer,attributive,https://www.lovelybooks.de/autor/Kai-Meyer/Arkadien-brennt-327900348-w/rezension/948926279/
14758,anderer,attributive,https://www.lovelybooks.de/autor/Kai-Meyer/Arkadien-brennt-327900348-w/rezension/948926279/
14759,aufgeschlagen,attributive,https://www.lovelybooks.de/autor/Guillaume-Prévost/Das-Buch-der-Zeit-Die-steinerne-Pforte-145076780-w/rezension/986372924/
14760,anderer,attributive,https://www.lovelybooks.de/autor/Heike-Abidi/Gönn-dir-einen-Mutausbruch--16150285053-w/rezension/21288545620/
14761,toll,attributive,https://www.lovelybooks.de/autor/Moni-Kaspers/Der-Cowboy-Dangerous-Love-1226444442-w/rezension/1243604484/
14762,ganz,attributive,https://www.lovelybooks.de/autor/Markus-Werner/Am-Hang-133787427-w/rezension/2631845402/
14763,richtig,predicative,https://www.lovelybooks.de/autor/Sarina-Bowen/Was-wir-in-uns-sehen-Burlington-University-2749834807-w/rezension/3731043663/
14764,lustig,attributive,https://www.lovelybooks.de/autor/Julia-Bähr/Hustle-18882786068-w/rezension/22276706397/
14765,ganz,attributive,https://www.lovelybooks.de/autor/Ela-Angerer/Bis-ich-21-war-1108025678-w/rezension/1110115701/
14766,klein,attributive,https://www.lovelybooks.de/autor/Magnus-Myst/Das-kleine-Böse-Buch-8-Interaktiver-Lesespaß-ab-8-Jahren-vom-Spiegel-Bestseller-Autor-Das-kleine-Böse-Buch-Bd-8--18856055018-w/rezension/20884191125/
14767,böse,attributive,https://www.lovelybooks.de/autor/Magnus-Myst/Das-kleine-Böse-Buch-8-Interaktiver-Lesespaß-ab-8-Jahren-vom-Spiegel-Bestseller-Autor-Das-kleine-Böse-Buch-Bd-8--18856055018-w/rezension/20884191125/
14768,böse,attributive,https://www.lovelybooks.de/autor/Magnus-Myst/Das-kleine-Böse-Buch-8-Interaktiver-Lesespaß-ab-8-Jahren-vom-Spiegel-Bestseller-Autor-Das-kleine-Böse-Buch-Bd-8--18856055018-w/rezension/20884191125/
14769,nett,attributive,https://www.lovelybooks.de/autor/P.J.-Lehmann/Wiederkehr-der-Götter-Der-Schatten-des-Todes-2620712168-w/rezension/2645975619/
14770,ganz,attributive,https://www.lovelybooks.de/autor/Selina-Marie-Kesper/Maskenzauber-Jäger-der-Zeit-1488415971-w/rezension/1600563072/
14771,flach,predicative,https://www.lovelybooks.de/autor/Selina-Marie-Kesper/Maskenzauber-Jäger-der-Zeit-1488415971-w/rezension/1600563072/
14772,weit,attributive,https://www.lovelybooks.de/autor/Barbara-Beck/Die-großen-Herrscherinnen-und-Regentinnen-1340480730-w/rezension/1456090730/
14773,gut,attributive,https://www.lovelybooks.de/autor/Henning-Mankell/Der-Chinese-145261290-w/rezension/969858367/
14774,schräg,predicative,https://www.lovelybooks.de/autor/Simone-Lia/Marcus-1236508442-w/rezension/1520475222/
14775,skurril,predicative,https://www.lovelybooks.de/autor/Simone-Lia/Marcus-1236508442-w/rezension/1520475222/
14776,großartig,predicative,https://www.lovelybooks.de/autor/Simone-Lia/Marcus-1236508442-w/rezension/1520475222/
14777,ganz,attributive,https://www.lovelybooks.de/autor/Veronica-Rossi/Gebannt-Unter-fremdem-Himmel-809021127-w/rezension/950042800/
14778,toll,attributive,https://www.lovelybooks.de/autor/Veronica-Rossi/Gebannt-Unter-fremdem-Himmel-809021127-w/rezension/950042800/
14779,anderer,attributive,https://www.lovelybooks.de/autor/Francesca-Haig/Das-Feuerzeichen-1200530500-w/rezension/1504435472/
14780,gut,predicative,https://www.lovelybooks.de/autor/Francesca-Haig/Das-Feuerzeichen-1200530500-w/rezension/1504435472/
14781,großformatig,attributive,https://www.lovelybooks.de/autor/Annette-Moser/Weihnachtszeit-Bald-ist-s-so-weit-8966752347-w/rezension/12076061102/
14782,komisch,predicative,https://www.lovelybooks.de/autor/Jo-Simmons/Hilfe-meine-Eltern-haben-meinen-Geburtstag-gestrichen--2576043780-w/rezension/10296236538/
14783,erster,attributive,https://www.lovelybooks.de/autor/Sarah-Archer/The-Plus-One-Sie-baut-sich-Mr-Right-einfach-selbst-1998036167-w/rezension/2576345009/
14784,spannend,attributive,https://www.lovelybooks.de/autor/Britta-Sabbag/Die-Dinoschule-Betreten-für-Eltern-verboten-Band-1--3227629113-w/rezension/7897215601/
14785,spannend,predicative,https://www.lovelybooks.de/autor/Britta-Sabbag/Die-Dinoschule-Betreten-für-Eltern-verboten-Band-1--3227629113-w/rezension/7897215601/
14786,erster,attributive,https://www.lovelybooks.de/autor/Mareen-Knoth/Beyond-the-Horizon-6982711727-w/rezension/10480186109/
14787,medizinisch,attributive,https://www.lovelybooks.de/autor/Ava-Reed/Whitestone-Hospital-High-Hopes-2936453055-w/rezension/5027645006/
14788,toll,attributive,https://www.lovelybooks.de/autor/Ava-Reed/Whitestone-Hospital-High-Hopes-2936453055-w/rezension/5027645006/
14789,erster,attributive,https://www.lovelybooks.de/autor/Richard-Paul-Evans/Mein-Winter-mit-Grace-443874775-w/rezension/1081153668/
14790,schlecht,attributive,https://www.lovelybooks.de/autor/Jenny-Downham/Die-Ungehörigkeit-des-Glücks-1208154915-w/rezension/1358689845/
14791,begeistern,predicative,https://www.lovelybooks.de/autor/Jacqueline-O’Mahony/Sing-wilder-Vogel-sing-12973613374-w/rezension/15176666072/
14792,spannend,predicative,https://www.lovelybooks.de/autor/Jacqueline-O’Mahony/Sing-wilder-Vogel-sing-12973613374-w/rezension/15176666072/
14793,emotional,predicative,https://www.lovelybooks.de/autor/Jacqueline-O’Mahony/Sing-wilder-Vogel-sing-12973613374-w/rezension/15176666072/
14794,tiefgründig,attributive,https://www.lovelybooks.de/autor/Jacqueline-O’Mahony/Sing-wilder-Vogel-sing-12973613374-w/rezension/15176666072/
14795,bewegend,attributive,https://www.lovelybooks.de/autor/Jacqueline-O’Mahony/Sing-wilder-Vogel-sing-12973613374-w/rezension/15176666072/
14796,vorliegend,attributive,https://www.lovelybooks.de/autor/Jörg-Mittelsten-Scheid/Pulverfass-Pakistan-1046226223-w/rezension/1046289272/
14797,ideal,predicative,https://www.lovelybooks.de/autor/Lotte-R.-Wöss/Weihnachtsleuchten-in-Santa-s-Cove-Magic-Christmas-7--15470086279-w/rezension/16133099553/
14798,vorangegangen,attributive,https://www.lovelybooks.de/autor/Manuela-Kusterer/Hass-oder-Verzweiflung-1570204201-w/rezension/1637643538/
14799,wunderbar,attributive,https://www.lovelybooks.de/autor/Manuela-Kusterer/Hass-oder-Verzweiflung-1570204201-w/rezension/1637643538/
14800,genial,attributive,https://www.lovelybooks.de/autor/Lily-Gold/Triple-Duty-Bodyguards-9402911892-w/rezension/14848010466/
14801,unerwartet,predicative,https://www.lovelybooks.de/autor/Lily-Gold/Triple-Duty-Bodyguards-9402911892-w/rezension/14848010466/
14802,lang,predicative,https://www.lovelybooks.de/autor/Tobias-Goldfarb/Waraka-7234842047-w/rezension/9224198452/
14803,außergewöhnlich,attributive,https://www.lovelybooks.de/autor/Anna-Maschik/Wenn-du-es-heimlich-machen-willst-musst-du-die-Schafe-töten-18722595666-w/rezension/21230483431/
14804,dünn,attributive,https://www.lovelybooks.de/autor/Roger-Zelazny/Im-Zeichen-des-Einhorns-1450005012-w/rezension/1961489008/
14805,erotisch,predicative,https://www.lovelybooks.de/autor/Alexandra-Amber/Wir-beide-und-er-1136211554-w/rezension/1186917033/
14806,gefühlvoll,predicative,https://www.lovelybooks.de/autor/Alexandra-Amber/Wir-beide-und-er-1136211554-w/rezension/1186917033/
14807,außergewöhnlich,attributive,https://www.lovelybooks.de/autor/Alexandra-Amber/Wir-beide-und-er-1136211554-w/rezension/1186917033/
14808,lieb,attributive,https://www.lovelybooks.de/autor/Mona-Kasten/Haunted-Reign-13050389682-w/rezension/16431844112/
14809,spannend,attributive,https://www.lovelybooks.de/autor/Ruth-Ware/Das-Chalet-2936338215-w/rezension/4155254327/
14810,nett,attributive,https://www.lovelybooks.de/autor/Christoph-Hardebusch/Die-Stadt-der-Seher-2747237349-w/rezension/5538229146/
14811,erster,attributive,https://www.lovelybooks.de/autor/Christoph-Hardebusch/Die-Stadt-der-Seher-2747237349-w/rezension/5538229146/
14812,großartig,attributive,https://www.lovelybooks.de/autor/Alison-Aimes/Herzloser-König-Eine-dunkle-Romanze-zweier-Schicksalsgefährten-Herzlose-Warlords-1--8696923997-w/rezension/9107619293/
14813,perfekt,attributive,https://www.lovelybooks.de/autor/Maggie-Groff/Frauen-am-Rande-des-Strandes-1138818099-w/rezension/1081138003/
14814,wunderbar,attributive,https://www.lovelybooks.de/autor/Maria-Albers/Halt-in-der-Brandung-19152513248-w/rezension/21270946981/
14815,begeistern,predicative,https://www.lovelybooks.de/autor/Christian-Linker/Climate-Action-11251609266-w/rezension/12221035858/
14816,letzter,attributive,https://www.lovelybooks.de/autor/Rhys-Bowen/Ein-Mord-unter-Gentlemen-Band-3-Im-Auftrag-Ihrer-Majestät-Reihe-Staffel-3--5219400871-w/rezension/5697711866/
14817,toll,attributive,https://www.lovelybooks.de/autor/Walt-Disney/Disney-Adventure-Journals-Tiana-und-der-Zauber-von-Harlem-7175259924-w/rezension/10208717761/
14818,erster,attributive,https://www.lovelybooks.de/autor/Anne-Hertz/Glückskekse-145292850-w/rezension/985782710/
14819,klasse,predicative,https://www.lovelybooks.de/autor/Anne-Hertz/Glückskekse-145292850-w/rezension/985782710/
14820,ganz,attributive,https://www.lovelybooks.de/autor/Meg-Josephson/Bist-du-sauer-auf-mich--18861175901-w/rezension/22479718583/
14821,normal,attributive,https://www.lovelybooks.de/autor/Nicholas-Sparks/Seit-du-bei-mir-bist-1412771580-w/rezension/1476044450/
14822,lesenswert,predicative,https://www.lovelybooks.de/autor/Brigitte-Glaser/Rheinblick-1809970225-w/rezension/1997851300/
14823,schnell,predicative,https://www.lovelybooks.de/autor/Brigitte-Glaser/Rheinblick-1809970225-w/rezension/1997851300/
14824,ungelesen,attributive,https://www.lovelybooks.de/autor/Petra-Bunte/Dieses-viel-zu-laute-Schweigen-2936243804-w/rezension/4047430888/
14825,aussergewöhnlich,attributive,https://www.lovelybooks.de/autor/Delphine-Vigan/Nach-einer-wahren-Geschichte-1237809593-w/rezension/1551899897/
14826,weit,attributive,https://www.lovelybooks.de/autor/Stefanie-Gerstenberger/Piniensommer-1400867546-w/rezension/1469477012/
14827,aufklärend,attributive,https://www.lovelybooks.de/autor/Rainer-Mausfeld/Demokratie-oder-zivilisatorischer-Abgrund-11243256681-w/rezension/12743298055/
14828,lustig,predicative,https://www.lovelybooks.de/autor/Tim-Collins/Meisterdetektiv-Sherlock-Bones-Band-1-Die-Jagd-nach-den-Kronjuwelen-8214623208-w/rezension/10968597491/
14829,geeignet,predicative,https://www.lovelybooks.de/autor/Tim-Collins/Meisterdetektiv-Sherlock-Bones-Band-1-Die-Jagd-nach-den-Kronjuwelen-8214623208-w/rezension/10968597491/
14830,nächster,attributive,https://www.lovelybooks.de/autor/Tim-Collins/Meisterdetektiv-Sherlock-Bones-Band-1-Die-Jagd-nach-den-Kronjuwelen-8214623208-w/rezension/10968597491/
14831,perfekt,predicative,https://www.lovelybooks.de/autor/Tim-Collins/Meisterdetektiv-Sherlock-Bones-Band-1-Die-Jagd-nach-den-Kronjuwelen-8214623208-w/rezension/10968597491/
14832,thematisch,predicative,https://www.lovelybooks.de/autor/-/Wo-ist-denn-da-der-Unterschied--21546398808-w/rezension/23901273863/
14833,geschrieben,attributive,https://www.lovelybooks.de/autor/Katharina-Seck/Die-Stille-zwischen-Himmel-und-Meer-1502491009-w/rezension/1499194479/
14834,gefüllt,attributive,https://www.lovelybooks.de/autor/Nils-Arbol/Naerima-2325509189-w/rezension/4073649497/
14835,emotional,attributive,https://www.lovelybooks.de/autor/Johanna-Moertl/So-nah-von-dir-entfernt-2824896949-w/rezension/2827107402/
14836,angelehnt,attributive,https://www.lovelybooks.de/autor/Johanna-Moertl/So-nah-von-dir-entfernt-2824896949-w/rezension/2827107402/
14837,mitreißend,predicative,https://www.lovelybooks.de/autor/Johanna-Moertl/So-nah-von-dir-entfernt-2824896949-w/rezension/2827107402/
14838,entfernt,predicative,https://www.lovelybooks.de/autor/Johanna-Moertl/So-nah-von-dir-entfernt-2824896949-w/rezension/2827107402/
14839,nah,predicative,https://www.lovelybooks.de/autor/Jenny-Han/To-all-the-boys-I-ve-loved-before-1235961313-w/rezension/1750051548/
14840,absolut,attributive,https://www.lovelybooks.de/autor/Justin-Cronin/Der-Übergang-307711936-w/rezension/1045804571/
14841,erster,attributive,https://www.lovelybooks.de/autor/Marie-Graßhoff/Der-dunkle-Schwarm-2749822615-w/rezension/3018482044/
14842,gut,attributive,https://www.lovelybooks.de/autor/Marie-Graßhoff/Der-dunkle-Schwarm-2749822615-w/rezension/3018482044/
14843,lesenswert,predicative,https://www.lovelybooks.de/autor/Marie-Graßhoff/Der-dunkle-Schwarm-2749822615-w/rezension/3018482044/
14844,erster,attributive,https://www.lovelybooks.de/autor/Thomas-Matiszik/Todesprüfung-Ein-Corinna-Dupont-Thriller-2--6973275674-w/rezension/7154196258/
14845,herzerwärmend,attributive,https://www.lovelybooks.de/autor/Doris-Bewernitz/Martha-auf-dem-Schwein-1465397764-w/rezension/1489265855/
